paper_id,title,doi,pmid,pmcid,year,journal,authors,source_database,discovery_route,discovery_query,review_seed_doi,is_review,full_text_available,processing_status,notes
Pbaa07fa30cce,Redefining bioactive small molecules from microbial metabolites as revolutionary anticancer agents,,38200347,,2024,Cancer Gene Ther,"Giurini EF, Godla A, Gupta KH.",europe_pmc_references,review_reference,references of P51d9b6f3b2fa (Innovative approaches in the treatment of hematologic malignancies: the role of ),10.1186/s12935-026-04316-0,False,False,discovered,
Pbae58845f5a6,Delivery of a sebum modulator by an engineered skin microbe in mice,,38195987,,2024,Nat Biotechnol,"Knodlseder N, Fabrega MJ, Santos-Moreno J, Manils J, Toloza L, Marin Vilar M, Fernandez C, Broadbent K, Maruotti J, Lemenager H, Carolis C, Zouboulis CC, Soler C, Lood R, Bruggemann H, Guell M.",europe_pmc_references,review_reference,references of P0d74e9942102 (Strategies for engineering domesticated and undomesticated human microbes),10.1016/j.copbio.2025.103368,False,False,discovered,
Pbb4709db36c1,CRISPR and microbial genomics in plant breeding,10.51470/PSR.2024.05.02.14,,,2024,Plant Sci. Rev.,Nandavaram,europe_pmc_references,review_reference,references of P1e356e2adc52 (Plant microbiome engineering: from inoculation to genome editing),10.3389/fmicb.2026.1781381,False,False,discovered,
Pbb7bd566a115,"Food carbohydrates in the gut: structural diversity, microbial utilization, and analytical strategies",,39130670,,2024,Food Sci Biotechnol,"Lee H, Song J, Lee B, Cha J, Lee H.",europe_pmc_references,review_reference,references of Pc3ef93167768 (Advancing cellulose degradation through synthetic biology: engineered pathways a),10.1186/s40104-025-01328-0,False,False,discovered,
Pbb940af0a2c0,Epigenetic marks or not? The discovery of novel DNA modifications in eukaryotes,,38403247,,2024,J Biol Chem,"Meng WY, Wang ZX, Zhang Y, Hou Y, Xue JH.",europe_pmc_references,review_reference,references of Pf419e8d029e9 (Epigenetic regulation in prokaryotes: transcriptional and phenotypic outcomes of),10.1093/femsre/fuag014,False,False,discovered,
Pbbb598ed042c,Engineering microbiomes for enhanced bioremediation,,39680517,,2024,PLoS Biol,"Xu X, Jiang J.",europe_pmc_references,review_reference,references of Pc61008d5de4c (Harnessing Engineered Microbial Consortia for Xenobiotic Bioremediation: Integra),10.3390/jox15040133,False,False,discovered,
Pbc4bd5538231,Circular single-stranded DNA as a programmable vector for gene regulation in cell-free protein expression systems,,38821953,,2024,Nat Commun,"Tian Z, Shao D, Tang L, Li Z, Chen Q, Song Y, Li T, Simmel FC, Song J.",europe_pmc_references,review_reference,references of P50190b3d60b6 (The Single-Stranded DNA Platform: A Potential Broad-Spectrum Vector for Editing ),10.1002/bies.70172,False,False,discovered,
Pbcd09a498318,"Identification, characterization, and antibacterial evaluation of five endophytic fungi from Psychotria poeppigiana Müll. Arg., an Amazon plant",10.3390/microorganisms12081590,39203432,,2024,Microorganisms,"Mendieta-Brito S, Sayed M, Son E, Kim DS, Davila M, Pyo SH.",europe_pmc_table_reference,review_reference,table extraction: Harnessing secondary metabolites of endophytic microbes: a next-genera / Table 1 || references of P17c90126a0ed (Harnessing secondary metabolites of endophytic microbes: a next-generation biope),10.3389/fmicb.2025.1705702,False,False,discovered,"From table 'Table 1' (A list of secondary metabolites produced by microbes that have been used in plan); organism_guess=Neopestalotiopsis , Penicillium , Aspergillus || From table 'Table 1' (A list of secondary metabolites produced by microbes that have been used in plan); organism_guess=Neopestalotiopsis , Penicillium , Aspergillus || From table 'Table 1' (A list of secondary metabolites produced by microbes that have been used in plan); organism_guess=Neopestalotiopsis , Penicillium , Aspergillus"
Pbcdafe3f7c96,Microalgae and phytase dietary supplementation improved growth and gut microbiota in juvenile European seabass (Dicentrarchus labrax),,39242559,,2024,BMC Genomics,"Peralta-Sanchez JM, Rabelo-Ruiz M, Martin-Platero AM, Vizcaino AJ, Flores-Moreno S, Macias-Vidal J, Martos-Sitcha JA, Alarcon-Lopez FJ, Banos A, Valdivia E, Martinez-Bueno M.",europe_pmc_references,review_reference,references of Paa4944eb49ab (Microbiome engineering to enhance disease resistance in aquaculture: current str),10.3389/fmicb.2025.1625265,False,False,discovered,
Pbd2604c1bf9a,Unity among the diverse RNA-guided CRISPR-Cas interference mechanisms.,10.1016/j.jbc.2024.107295,38641067,,2024,J Biol Chem,"Ganguly C, Rostami S, Long K, Aribam SD, Rajan R.",europe_pmc_table_reference,review_reference,table extraction: CRISPR-Cas systems as next-generation antimicrobials: a systemic revie / TABLE 1 || references of Pee622455635b (CRISPR-Cas systems as next-generation antimicrobials: a systemic review of mecha),10.3389/fmicb.2026.1747931,False,False,discovered,From table 'TABLE 1' (Classification of references by subject area.); organism_guess=n || From table 'TABLE 1' (Classification of references by subject area.); organism_guess=n || From table 'TABLE 1' (Classification of references by subject area.); organism_guess=n
Pbd3b138d972b,Synergistic Brilliance: Engineered Bacteria and Nanomedicine Unite in Cancer Therapy,,38400833,,2024,Adv Mater,"Zhou Y, Li Q, Wu Y, Zhang W, Ding L, Ji C, Li P, Chen T, Feng L, Tang BZ, Huang X.",europe_pmc_references,review_reference,references of P1fc3c59d0c07 (Engineered live bacteria for liver diseases and gut-liver axis disorders: from g),10.1186/s12951-026-04483-2,False,False,discovered,
Pbd4279d5ecb1,Guiding antibiotics towards their target using bacteriophage proteins,,38902231,,2024,Nat Commun,"Zhao X, Zhong X, Yang S, Deng J, Deng K, Huang Z, Li Y, Yin Z, Liu Y, Viel JH, Wan H.",europe_pmc_references,review_reference,references of P04df49a48d2c (Engineered Bacteriophages: A Next-Generation Platform for Precision Antimicrobia),10.3390/v18030355,False,False,discovered,
Pbd8434b07c2d,Recent Advances in Understanding the Molecular Mechanisms of Multidrug Resistance and Novel Approaches of CRISPR/Cas9-Based Genome-Editing to Combat This Health Emergency,,38344439,,2024,Int J Nanomedicine,Allemailem KS.,europe_pmc_references,review_reference,references of P2bc0fed0aebf (CRISPR-Cas systems as precision antimicrobials: Reversing the tide of antimicrob),10.1016/j.virusres.2026.199782,False,False,discovered,
Pbe13853d88b6,The communication mechanism of the gut-brain axis and its effect on central nervous system diseases: A systematic review,,39067168,,2024,Biomed Pharmacother,"Lu S, Zhao Q, Guan Y, Sun Z, Li W, Guo S, Zhang A.",europe_pmc_references,review_reference,references of Pc3ef93167768 (Advancing cellulose degradation through synthetic biology: engineered pathways a),10.1186/s40104-025-01328-0,False,False,discovered,
Pbe175e54fc1b,Metagenomic dissection of the intestinal microbiome in the giant river prawn Macrobrachium rosenbergii infected with Decapod iridescent virus 1,,38723876,,2024,Fish Shellfish Immunol,"Wan B, Lei Y, Yuan Z, Wang W.",europe_pmc_references,review_reference,references of Paa4944eb49ab (Microbiome engineering to enhance disease resistance in aquaculture: current str),10.3389/fmicb.2025.1625265,False,False,discovered,
Pbe1d375ba0e5,Engineered cytosine base editor enabling broad-scope and high-fidelity gene editing in Streptomyces,,38971862,,2024,Nat Commun,"Wang J, Wang K, Deng Z, Zhong Z, Sun G, Mei Q, Zhou F, Deng Z, Sun Y.",europe_pmc_references,review_reference,references of P33f8b3b4e9ed (Occurrence and applications of CRISPR-Cas systems in bifidobacteria),10.1128/aem.01703-25,False,False,discovered,
Pbe3eee2cda1f,"Advancing genome editing with artificial intelligence: opportunities, challenges, and future directions",,38260726,,2024,Front Bioeng Biotechnol,"Dixit S, Kumar A, Srinivasan K, Vincent PMDR, Ramu Krishnan N.",europe_pmc_references,review_reference,references of P51d9b6f3b2fa (Innovative approaches in the treatment of hematologic malignancies: the role of ),10.1186/s12935-026-04316-0,False,False,discovered,
Pbe56d9c331c0,Enhancing tumor-specific recognition of programmable synthetic bacterial consortium for precision therapy of colorectal cancer,,38245564,,2024,NPJ Biofilms Microbiomes,"Zhou T, Wu J, Tang H, Liu D, Jeon BH, Jin W, Wang Y, Zheng Y, Khan A, Han H, Li X.",europe_pmc_references,review_reference,references of P6259dce06a08 (Synthetic biology of oncolytic bacteria: Comparative microbial chassis and preci) || references of P386705103884 (Rational engineering of combinatorial bacterial therapies for cancer),10.1016/j.toxrep.2026.102292; 10.1186/s13059-026-03951-0,False,False,discovered,
Pbeede71215cc,Engineered skin microbiome reduces mosquito attraction to mice,,39081786,,2024,PNAS Nexus,"Liu F, Coutinho-Abreu IV, Raban R, Nguyen TTD, Dimas AR, Merriman JA, Akbari OS.",europe_pmc_references,review_reference,references of P0d74e9942102 (Strategies for engineering domesticated and undomesticated human microbes),10.1016/j.copbio.2025.103368,False,False,discovered,
Pbf10451318ca,Mobile genetic element-based gene editing and genome engineering: Recent advances and applications,,38521283,,2024,Biotechnol Adv,"Hwang J, Ye DY, Jung GY, Jang S.",europe_pmc_references,review_reference,"references of P116495f9869e (Transposon-based genome editing of industrial microorganisms: advances, challeng)",10.1016/j.synbio.2026.04.026,False,False,discovered,
Pbf52d25e80a7,Antibiotics-Free Steady Bioproduction of Valuable Chemicals from Organic Wastes by Engineered <i>Vibrio natriegens</i> through Targeted Gene Integration,,39628126,,2024,ACS Synth Biol,"Sun D, Li HH, Wu J, Wu J, Lin WQ, He RL, Liu DF, Li WW.",europe_pmc_references,review_reference,"references of P1f28d273406f (Advances in metabolic engineering of Vibrio natriegens as an unconventional host) || references of P33bfa3eabcd8 (&lt;i&gt;Vibrio natriegens&lt;/i&gt;, a Promising Chassis from Strain Property t)",10.1016/j.ymben.2025.08.008; 10.1021/acssynbio.5c00761,False,False,discovered,
Pbf5f3fe2edba,Genome-scale community modelling reveals conserved metabolic cross-feedings in epipelagic bacterioplankton communities,,38548725,,2024,Nat Commun,"Giordano N, Gaudin M, Trottier C, Delage E, Nef C, Bowler C, Chaffron S.",europe_pmc_references,review_reference,references of P6177a16d3efb (Synthetic microbiomes in bioengineered rhizospheres: new frontiers for climate-r),10.3389/fmicb.2026.1780132,False,False,discovered,
Pc042b17198eb,Characterization of Ligilactobacillus salivarius CRISPR-Cas systems,10.1128/msphere.00171-24,38990000,,2024,mSphere,"Roberts A, Spang D, Sanozky-Dawes R, Nethery MA, Barrangou R.",europe_pmc_references,review_reference,references of Pc1fa6f9ccb02 (Prospects and challenges in using engineered lactic acid bacteria in aquaculture) || references of P598da0632bf1 (Application and Research Prospects of CRISPR/Cas Gene Editing Technology in Lact) || table extraction: Application and Research Prospects of CRISPR/Cas Gene Editing Technolo / Table 4,10.1016/j.engmic.2026.100275; 10.3390/microorganisms14040739,False,False,discovered,From table 'Table 4' (Characterization and applications of the Lactobacillus CRISPR/Cas system.); organism_guess=Ligilactobacillus salivarius || From table 'Table 4' (Characterization and applications of the Lactobacillus CRISPR/Cas system.); organism_guess=Ligilactobacillus salivarius || From table 'Table 4' (Characterization and applications of the Lactobacillus CRISPR/Cas system.); organism_guess=Ligilactobacillus salivarius
Pc068848fc0b7,"[untitled reference, doi=10.1201/9781003570295]",10.1201/9781003570295,,,2024,,Kumar,europe_pmc_references,review_reference,references of P6177a16d3efb (Synthetic microbiomes in bioengineered rhizospheres: new frontiers for climate-r),10.3389/fmicb.2026.1780132,False,False,discovered,
Pc093f4eec2d7,Antibody-drug conjugates in cancer therapy: mechanisms and clinical studies,,39070179,,2024,MedComm (2020),"He J, Zeng X, Wang C, Wang E, Li Y.",europe_pmc_references,review_reference,references of P6259dce06a08 (Synthetic biology of oncolytic bacteria: Comparative microbial chassis and preci),10.1016/j.toxrep.2026.102292,False,False,discovered,
Pc0ee90e66105,Novel viruses discovered in metatranscriptomic analysis of farmed barramundi in Asia and Australia,,39154629,,2024,Virology,"Mercer LK, Harding EF, Sridhar T, White PA.",europe_pmc_references,review_reference,references of Paa4944eb49ab (Microbiome engineering to enhance disease resistance in aquaculture: current str),10.3389/fmicb.2025.1625265,False,False,discovered,
Pc153eadbf278,Revealing the functional potential of microbial community of activated sludge for treating tuna processing wastewater through metagenomic analysis,,39101040,,2024,Front Microbiol,"Zheng Z, Liao C, Chen Y, Ming T, Jiao L, Kong F, Su X, Xu J.",europe_pmc_references,review_reference,references of Pc61008d5de4c (Harnessing Engineered Microbial Consortia for Xenobiotic Bioremediation: Integra),10.3390/jox15040133,False,False,discovered,
Pc179e407c58c,Programmable bacteria with dynamic virulence modulation system for precision antitumor immunity,10.1002/advs.202404069,39058336,,2024,Adv Sci (Weinh),"Wu L, Li L, Qiao L, Li C, Zhang S, Yin X, Du Z, Sun Y, Qiu J, Chang X, Wang B, Hua Z.",europe_pmc_table_reference,review_reference,table extraction: Synthetic biology of oncolytic bacteria: Comparative microbial chassis / Table 1 || references of P1fc3c59d0c07 (Engineered live bacteria for liver diseases and gut-liver axis disorders: from g) || references of P6259dce06a08 (Synthetic biology of oncolytic bacteria: Comparative microbial chassis and preci),10.1016/j.toxrep.2026.102292; 10.1186/s12951-026-04483-2,False,False,discovered,From table 'Table 1' (Microbial-Based Cancer Therapeutics: Synthetic Strategies and Mechanisms of Acti); organism_guess=Salmonella || From table 'Table 1' (Microbial-Based Cancer Therapeutics: Synthetic Strategies and Mechanisms of Acti); organism_guess=Salmonella || From table 'Table 1' (Microbial-Based Cancer Therapeutics: Synthetic Strategies and Mechanisms of Acti); organism_guess=Salmonella
Pc196b0ad7d2e,Gene horizontal transfers and functional diversity negatively correlated with bacterial taxonomic diversity along a nitrogen gradient,,39550371,,2024,NPJ Biofilms Microbiomes,"Yang JX, Peng Y, Yu QY, Yang JJ, Zhang YH, Zhang HY, Adams CA, Willing CE, Wang C, Li QS, Han XG, Gao C.",europe_pmc_references,review_reference,references of P4ed81e19c8d5 (Targeting Horizontal Gene Transfer to Combat Antimicrobial Resistance: A Review ),10.2147/idr.s589962,False,False,discovered,
